time_version,code,area
201805,371328,山东省临沂市蒙阴县
201805,371329,山东省临沂市临沭县
201805,371400,山东省德州市
201805,371402,山东省德州市德城区
201805,371403,山东省德州市陵城区
201805,371422,山东省德州市宁津县
201805,371423,山东省德州市庆云县
201805,371424,山东省德州市临邑县
201805,371425,山东省德州市齐河县
201805,371426,山东省德州市平原县
201805,371427,山东省德州市夏津县
201805,371428,山东省德州市武城县
201805,371481,山东省德州市乐陵市
201805,371482,山东省德州市禹城市
201805,371500,山东省聊城市
201805,371502,山东省聊城市东昌府区
201805,371521,山东省聊城市阳谷县
201805,371522,山东省聊城市莘县
201805,371523,山东省聊城市茌平县
201805,371524,山东省聊城市东阿县
201805,371525,山东省聊城市冠县
201805,371526,山东省聊城市高唐县
201805,371581,山东省聊城市临清市
201805,371600,山东省滨州市
201805,371602,山东省滨州市滨城区
201805,371603,山东省滨州市沾化区
201805,371621,山东省滨州市惠民县
201805,371622,山东省滨州市阳信县
201805,371623,山东省滨州市无棣县
201805,371625,山东省滨州市博兴县
201805,371626,山东省滨州市邹平县
201805,371700,山东省菏泽市
201805,371702,山东省菏泽市牡丹区
201805,371703,山东省菏泽市定陶区
201805,371721,山东省菏泽市曹县
201805,371722,山东省菏泽市单县
201805,371723,山东省菏泽市成武县
201805,371724,山东省菏泽市巨野县
201805,371725,山东省菏泽市郓城县
201805,371726,山东省菏泽市鄄城县
201805,371728,山东省菏泽市东明县
201805,410000,河南省
201805,410100,河南省郑州市
201805,410102,河南省郑州市中原区
201805,410103,河南省郑州市二七区
201805,410104,河南省郑州市管城回族区
201805,410105,河南省郑州市金水区
201805,410106,河南省郑州市上街区
201805,410108,河南省郑州市惠济区
201805,410122,河南省郑州市中牟县
201805,410181,河南省郑州市巩义市
201805,410182,河南省郑州市荥阳市
201805,410183,河南省郑州市新密市
201805,410184,河南省郑州市新郑市
201805,410185,河南省郑州市登封市
201805,410200,河南省开封市
201805,410202,河南省开封市龙亭区
201805,410203,河南省开封市顺河回族区
201805,410204,河南省开封市鼓楼区
201805,410205,河南省开封市禹王台区
201805,410212,河南省开封市祥符区
201805,410221,河南省开封市杞县
201805,410222,河南省开封市通许县
201805,410223,河南省开封市尉氏县
201805,410225,河南省开封市兰考县
201805,410300,河南省洛阳市
201805,410302,河南省洛阳市老城区
201805,410303,河南省洛阳市西工区
201805,410304,河南省洛阳市瀍河回族区
201805,410305,河南省洛阳市涧西区
201805,410306,河南省洛阳市吉利区
201805,410311,河南省洛阳市洛龙区
201805,410322,河南省洛阳市孟津县
201805,410323,河南省洛阳市新安县
201805,410324,河南省洛阳市栾川县
201805,410325,河南省洛阳市嵩县
201805,410326,河南省洛阳市汝阳县
201805,410327,河南省洛阳市宜阳县
201805,410328,河南省洛阳市洛宁县
201805,410329,河南省洛阳市伊川县
201805,410381,河南省洛阳市偃师市
201805,410400,河南省平顶山市
201805,410402,河南省平顶山市新华区
201805,410403,河南省平顶山市卫东区
201805,410404,河南省平顶山市石龙区
201805,410411,河南省平顶山市湛河区
201805,410421,河南省平顶山市宝丰县
201805,410422,河南省平顶山市叶县
201805,410423,河南省平顶山市鲁山县
201805,410425,河南省平顶山市郏县
201805,410481,河南省平顶山市舞钢市
201805,410482,河南省平顶山市汝州市
201805,410500,河南省安阳市
201805,410502,河南省安阳市文峰区
201805,410503,河南省安阳市北关区
201805,410505,河南省安阳市殷都区
201805,410506,河南省安阳市龙安区
201805,410522,河南省安阳市安阳县
201805,410523,河南省安阳市汤阴县
201805,410526,河南省安阳市滑县
201805,410527,河南省安阳市内黄县
201805,410581,河南省安阳市林州市
201805,410600,河南省鹤壁市
201805,410602,河南省鹤壁市鹤山区
201805,410603,河南省鹤壁市山城区
201805,410611,河南省鹤壁市淇滨区
201805,410621,河南省鹤壁市浚县
201805,410622,河南省鹤壁市淇县
201805,410700,河南省新乡市
201805,410702,河南省新乡市红旗区
201805,410703,河南省新乡市卫滨区
201805,410704,河南省新乡市凤泉区
201805,410711,河南省新乡市牧野区
201805,410721,河南省新乡市新乡县
201805,410724,河南省新乡市获嘉县
201805,410725,河南省新乡市原阳县
201805,410726,河南省新乡市延津县
201805,410727,河南省新乡市封丘县
201805,410728,河南省新乡市长垣县
201805,410781,河南省新乡市卫辉市
201805,410782,河南省新乡市辉县市
201805,410800,河南省焦作市
201805,410802,河南省焦作市解放区
201805,410803,河南省焦作市中站区
201805,410804,河南省焦作市马村区
201805,410811,河南省焦作市山阳区
201805,410821,河南省焦作市修武县
201805,410822,河南省焦作市博爱县
201805,410823,河南省焦作市武陟县
201805,410825,河南省焦作市温县
201805,410882,河南省焦作市沁阳市
201805,410883,河南省焦作市孟州市
201805,410900,河南省濮阳市
201805,410902,河南省濮阳市华龙区
201805,410922,河南省濮阳市清丰县
201805,410923,河南省濮阳市南乐县
201805,410926,河南省濮阳市范县
201805,410927,河南省濮阳市台前县
201805,410928,河南省濮阳市濮阳县
201805,411000,河南省许昌市
201805,411002,河南省许昌市魏都区
201805,411003,河南省许昌市建安区
201805,411024,河南省许昌市鄢陵县
201805,411025,河南省许昌市襄城县
201805,411081,河南省许昌市禹州市
201805,411082,河南省许昌市长葛市
201805,411100,河南省漯河市
201805,411102,河南省漯河市源汇区
201805,411103,河南省漯河市郾城区
201805,411104,河南省漯河市召陵区
201805,411121,河南省漯河市舞阳县
201805,411122,河南省漯河市临颍县
201805,411200,河南省三门峡市
201805,411202,河南省三门峡市湖滨区
201805,411203,河南省三门峡市陕州区
201805,411221,河南省三门峡市渑池县
201805,411224,河南省三门峡市卢氏县
201805,411281,河南省三门峡市义马市
201805,411282,河南省三门峡市灵宝市
201805,411300,河南省南阳市
201805,411302,河南省南阳市宛城区
201805,411303,河南省南阳市卧龙区
201805,411321,河南省南阳市南召县
201805,411322,河南省南阳市方城县
201805,411323,河南省南阳市西峡县
201805,411324,河南省南阳市镇平县
201805,411325,河南省南阳市内乡县
201805,411326,河南省南阳市淅川县
201805,411327,河南省南阳市社旗县
201805,411328,河南省南阳市唐河县
201805,411329,河南省南阳市新野县
201805,411330,河南省南阳市桐柏县
201805,411381,河南省南阳市邓州市
201805,411400,河南省商丘市
201805,411402,河南省商丘市梁园区
201805,411403,河南省商丘市睢阳区
201805,411421,河南省商丘市民权县
201805,411422,河南省商丘市睢县
201805,411423,河南省商丘市宁陵县
201805,411424,河南省商丘市柘城县
201805,411425,河南省商丘市虞城县
201805,411426,河南省商丘市夏邑县
201805,411481,河南省商丘市永城市
201805,411500,河南省信阳市
201805,411502,河南省信阳市浉河区
201805,411503,河南省信阳市平桥区
201805,411521,河南省信阳市罗山县
201805,411522,河南省信阳市光山县
201805,411523,河南省信阳市新县
201805,411524,河南省信阳市商城县
201805,411525,河南省信阳市固始县
201805,411526,河南省信阳市潢川县
201805,411527,河南省信阳市淮滨县
201805,411528,河南省信阳市息县
201805,411600,河南省周口市
201805,411602,河南省周口市川汇区
201805,411621,河南省周口市扶沟县
201805,411622,河南省周口市西华县
201805,411623,河南省周口市商水县
201805,411624,河南省周口市沈丘县
201805,411625,河南省周口市郸城县
201805,411626,河南省周口市淮阳县
201805,411627,河南省周口市太康县
201805,411628,河南省周口市鹿邑县
201805,411681,河南省周口市项城市
201805,411700,河南省驻马店市
201805,411702,河南省驻马店市驿城区
201805,411721,河南省驻马店市西平县
201805,411722,河南省驻马店市上蔡县
201805,411723,河南省驻马店市平舆县
201805,411724,河南省驻马店市正阳县
201805,411725,河南省驻马店市确山县
201805,411726,河南省驻马店市泌阳县
201805,411727,河南省驻马店市汝南县
201805,411728,河南省驻马店市遂平县
201805,411729,河南省驻马店市新蔡县
201805,419001,河南省济源市
201805,420000,湖北省
201805,420100,湖北省武汉市
201805,420102,湖北省武汉市江岸区
201805,420103,湖北省武汉市江汉区
201805,420104,湖北省武汉市硚口区
201805,420105,湖北省武汉市汉阳区
201805,420106,湖北省武汉市武昌区
201805,420107,湖北省武汉市青山区
201805,420111,湖北省武汉市洪山区
201805,420112,湖北省武汉市东西湖区
201805,420113,湖北省武汉市汉南区
201805,420114,湖北省武汉市蔡甸区
201805,420115,湖北省武汉市江夏区
201805,420116,湖北省武汉市黄陂区
201805,420117,湖北省武汉市新洲区
201805,420200,湖北省黄石市
201805,420202,湖北省黄石市黄石港区
201805,420203,湖北省黄石市西塞山区
201805,420204,湖北省黄石市下陆区
201805,420205,湖北省黄石市铁山区
201805,420222,湖北省黄石市阳新县
201805,420281,湖北省黄石市大冶市
201805,420300,湖北省十堰市
201805,420302,湖北省十堰市茅箭区
201805,420303,湖北省十堰市张湾区
201805,420304,湖北省十堰市郧阳区
201805,420322,湖北省十堰市郧西县
201805,420323,湖北省十堰市竹山县
201805,420324,湖北省十堰市竹溪县
201805,420325,湖北省十堰市房县
201805,420381,湖北省十堰市丹江口市
201805,420500,湖北省宜昌市
201805,420502,湖北省宜昌市西陵区
201805,420503,湖北省宜昌市伍家岗区
201805,420504,湖北省宜昌市点军区
201805,420505,湖北省宜昌市猇亭区
201805,420506,湖北省宜昌市夷陵区
201805,420525,湖北省宜昌市远安县
201805,420526,湖北省宜昌市兴山县
201805,420527,湖北省宜昌市秭归县
201805,420528,湖北省宜昌市长阳土家族自治县
201805,420529,湖北省宜昌市五峰土家族自治县
201805,420581,湖北省宜昌市宜都市
201805,420582,湖北省宜昌市当阳市
201805,420583,湖北省宜昌市枝江市
201805,420600,湖北省襄阳市
201805,420602,湖北省襄阳市襄城区
201805,420606,湖北省襄阳市樊城区
201805,420607,湖北省襄阳市襄州区
201805,420624,湖北省襄阳市南漳县
201805,420625,湖北省襄阳市谷城县
201805,420626,湖北省襄阳市保康县
201805,420682,湖北省襄阳市老河口市
201805,420683,湖北省襄阳市枣阳市
201805,420684,湖北省襄阳市宜城市
201805,420700,湖北省鄂州市
201805,420702,湖北省鄂州市梁子湖区
201805,420703,湖北省鄂州市华容区
201805,420704,湖北省鄂州市鄂城区
201805,420800,湖北省荆门市
201805,420802,湖北省荆门市东宝区
201805,420804,湖北省荆门市掇刀区
201805,420821,湖北省荆门市京山县
201805,420822,湖北省荆门市沙洋县
201805,420881,湖北省荆门市钟祥市
201805,420900,湖北省孝感市
201805,420902,湖北省孝感市孝南区
201805,420921,湖北省孝感市孝昌县
201805,420922,湖北省孝感市大悟县
201805,420923,湖北省孝感市云梦县
201805,420981,湖北省孝感市应城市
201805,420982,湖北省孝感市安陆市
201805,420984,湖北省孝感市汉川市
201805,421000,湖北省荆州市
201805,421002,湖北省荆州市沙市区
201805,421003,湖北省荆州市荆州区
201805,421022,湖北省荆州市公安县
201805,421023,湖北省荆州市监利县
201805,421024,湖北省荆州市江陵县
201805,421081,湖北省荆州市石首市
201805,421083,湖北省荆州市洪湖市
201805,421087,湖北省荆州市松滋市
201805,421100,湖北省黄冈市
201805,421102,湖北省黄冈市黄州区
201805,421121,湖北省黄冈市团风县
201805,421122,湖北省黄冈市红安县
201805,421123,湖北省黄冈市罗田县
201805,421124,湖北省黄冈市英山县
201805,421125,湖北省黄冈市浠水县
201805,421126,湖北省黄冈市蕲春县
201805,421127,湖北省黄冈市黄梅县
201805,421181,湖北省黄冈市麻城市
201805,421182,湖北省黄冈市武穴市
201805,421200,湖北省咸宁市
201805,421202,湖北省咸宁市咸安区
201805,421221,湖北省咸宁市嘉鱼县
201805,421222,湖北省咸宁市通城县
201805,421223,湖北省咸宁市崇阳县
201805,421224,湖北省咸宁市通山县
201805,421281,湖北省咸宁市赤壁市
201805,421300,湖北省随州市
201805,421303,湖北省随州市曾都区
201805,421321,湖北省随州市随县
201805,421381,湖北省随州市广水市
201805,422800,湖北省恩施土家族苗族自治州
201805,422801,湖北省恩施土家族苗族自治州恩施市
201805,422802,湖北省恩施土家族苗族自治州利川市
201805,422822,湖北省恩施土家族苗族自治州建始县
201805,422823,湖北省恩施土家族苗族自治州巴东县
201805,422825,湖北省恩施土家族苗族自治州宣恩县
201805,422826,湖北省恩施土家族苗族自治州咸丰县
201805,422827,湖北省恩施土家族苗族自治州来凤县
201805,422828,湖北省恩施土家族苗族自治州鹤峰县
201805,429004,湖北省仙桃市
201805,429005,湖北省潜江市
201805,429006,湖北省天门市
201805,429021,湖北省神农架林区
201805,430000,湖南省
201805,430100,湖南省长沙市
201805,430102,湖南省长沙市芙蓉区
201805,430103,湖南省长沙市天心区
201805,430104,湖南省长沙市岳麓区
201805,430105,湖南省长沙市开福区
201805,430111,湖南省长沙市雨花区
201805,430112,湖南省长沙市望城区
201805,430121,湖南省长沙市长沙县
201805,430181,湖南省长沙市浏阳市
201805,430182,湖南省长沙市宁乡市
201805,430200,湖南省株洲市
201805,430202,湖南省株洲市荷塘区
201805,430203,湖南省株洲市芦淞区
201805,430204,湖南省株洲市石峰区
201805,430211,湖南省株洲市天元区
201805,430221,湖南省株洲市株洲县
201805,430223,湖南省株洲市攸县
201805,430224,湖南省株洲市茶陵县
201805,430225,湖南省株洲市炎陵县
201805,430281,湖南省株洲市醴陵市
201805,430300,湖南省湘潭市
201805,430302,湖南省湘潭市雨湖区
201805,430304,湖南省湘潭市岳塘区
201805,430321,湖南省湘潭市湘潭县
201805,430381,湖南省湘潭市湘乡市
201805,430382,湖南省湘潭市韶山市
201805,430400,湖南省衡阳市
201805,430405,湖南省衡阳市珠晖区
201805,430406,湖南省衡阳市雁峰区
201805,430407,湖南省衡阳市石鼓区
201805,430408,湖南省衡阳市蒸湘区
201805,430412,湖南省衡阳市南岳区
201805,430421,湖南省衡阳市衡阳县
201805,430422,湖南省衡阳市衡南县
201805,430423,湖南省衡阳市衡山县
201805,430424,湖南省衡阳市衡东县
201805,430426,湖南省衡阳市祁东县
201805,430481,湖南省衡阳市耒阳市
201805,430482,湖南省衡阳市常宁市
201805,430500,湖南省邵阳市
201805,430502,湖南省邵阳市双清区
201805,430503,湖南省邵阳市大祥区
201805,430511,湖南省邵阳市北塔区
201805,430521,湖南省邵阳市邵东县
201805,430522,湖南省邵阳市新邵县
201805,430523,湖南省邵阳市邵阳县
201805,430524,湖南省邵阳市隆回县
201805,430525,湖南省邵阳市洞口县
201805,430527,湖南省邵阳市绥宁县
201805,430528,湖南省邵阳市新宁县
201805,430529,湖南省邵阳市城步苗族自治县
201805,430581,湖南省邵阳市武冈市
201805,430600,湖南省岳阳市
201805,430602,湖南省岳阳市岳阳楼区
201805,430603,湖南省岳阳市云溪区
201805,430611,湖南省岳阳市君山区
201805,430621,湖南省岳阳市岳阳县
201805,430623,湖南省岳阳市华容县
201805,430624,湖南省岳阳市湘阴县
201805,430626,湖南省岳阳市平江县
201805,430681,湖南省岳阳市汨罗市
201805,430682,湖南省岳阳市临湘市
201805,430700,湖南省常德市
201805,430702,湖南省常德市武陵区
201805,430703,湖南省常德市鼎城区
201805,430721,湖南省常德市安乡县
201805,430722,湖南省常德市汉寿县
201805,430723,湖南省常德市澧县
201805,430724,湖南省常德市临澧县
201805,430725,湖南省常德市桃源县
201805,430726,湖南省常德市石门县
201805,430781,湖南省常德市津市市
201805,430800,湖南省张家界市
201805,430802,湖南省张家界市永定区
201805,430811,湖南省张家界市武陵源区
201805,430821,湖南省张家界市慈利县
201805,430822,湖南省张家界市桑植县
201805,430900,湖南省益阳市
201805,430902,湖南省益阳市资阳区
201805,430903,湖南省益阳市赫山区
201805,430921,湖南省益阳市南县
201805,430922,湖南省益阳市桃江县
201805,430923,湖南省益阳市安化县
201805,430981,湖南省益阳市沅江市
201805,431000,湖南省郴州市
201805,431002,湖南省郴州市北湖区
201805,431003,湖南省郴州市苏仙区
201805,431021,湖南省郴州市桂阳县
201805,431022,湖南省郴州市宜章县
201805,431023,湖南省郴州市永兴县
201805,431024,湖南省郴州市嘉禾县
201805,431025,湖南省郴州市临武县
201805,431026,湖南省郴州市汝城县
201805,431027,湖南省郴州市桂东县
201805,431028,湖南省郴州市安仁县
201805,431081,湖南省郴州市资兴市
201805,431100,湖南省永州市
201805,431102,湖南省永州市零陵区
201805,431103,湖南省永州市冷水滩区
201805,431121,湖南省永州市祁阳县
201805,431122,湖南省永州市东安县
201805,431123,湖南省永州市双牌县
201805,431124,湖南省永州市道县
201805,431125,湖南省永州市江永县
201805,431126,湖南省永州市宁远县
201805,431127,湖南省永州市蓝山县
201805,431128,湖南省永州市新田县
201805,431129,湖南省永州市江华瑶族自治县
201805,431200,湖南省怀化市
201805,431202,湖南省怀化市鹤城区
201805,431221,湖南省怀化市中方县
201805,431222,湖南省怀化市沅陵县
201805,431223,湖南省怀化市辰溪县
201805,431224,湖南省怀化市溆浦县
201805,431225,湖南省怀化市会同县
201805,431226,湖南省怀化市麻阳苗族自治县
201805,431227,湖南省怀化市新晃侗族自治县
201805,431228,湖南省怀化市芷江侗族自治县
201805,431229,湖南省怀化市靖州苗族侗族自治县
201805,431230,湖南省怀化市通道侗族自治县
201805,431281,湖南省怀化市洪江市
201805,431300,湖南省娄底市
201805,431302,湖南省娄底市娄星区
201805,431321,湖南省娄底市双峰县
201805,431322,湖南省娄底市新化县
201805,431381,湖南省娄底市冷水江市
201805,431382,湖南省娄底市涟源市
201805,433100,湖南省湘西土家族苗族自治州
201805,433101,湖南省湘西土家族苗族自治州吉首市
201805,433122,湖南省湘西土家族苗族自治州泸溪县
201805,433123,湖南省湘西土家族苗族自治州凤凰县
201805,433124,湖南省湘西土家族苗族自治州花垣县
201805,433125,湖南省湘西土家族苗族自治州保靖县
201805,433126,湖南省湘西土家族苗族自治州古丈县
201805,433127,湖南省湘西土家族苗族自治州永顺县
201805,433130,湖南省湘西土家族苗族自治州龙山县
201805,440000,广东省
201805,440100,广东省广州市
201805,440103,广东省广州市荔湾区
201805,440104,广东省广州市越秀区
201805,440105,广东省广州市海珠区
201805,440106,广东省广州市天河区
201805,440111,广东省广州市白云区
201805,440112,广东省广州市黄埔区
201805,440113,广东省广州市番禺区
201805,440114,广东省广州市花都区
201805,440115,广东省广州市南沙区
201805,440117,广东省广州市从化区
201805,440118,广东省广州市增城区
201805,440200,广东省韶关市
201805,440203,广东省韶关市武江区
201805,440204,广东省韶关市浈江区
201805,440205,广东省韶关市曲江区
201805,440222,广东省韶关市始兴县
201805,440224,广东省韶关市仁化县
201805,440229,广东省韶关市翁源县
201805,440232,广东省韶关市乳源瑶族自治县
201805,440233,广东省韶关市新丰县
201805,440281,广东省韶关市乐昌市
201805,440282,广东省韶关市南雄市
201805,440300,广东省深圳市
201805,440303,广东省深圳市罗湖区
201805,440304,广东省深圳市福田区
201805,440305,广东省深圳市南山区
201805,440306,广东省深圳市宝安区
201805,440307,广东省深圳市龙岗区
201805,440308,广东省深圳市盐田区
201805,440309,广东省深圳市龙华区
201805,440310,广东省深圳市坪山区
201805,440400,广东省珠海市
201805,440402,广东省珠海市香洲区
201805,440403,广东省珠海市斗门区
201805,440404,广东省珠海市金湾区
201805,440500,广东省汕头市
201805,440507,广东省汕头市龙湖区
201805,440511,广东省汕头市金平区
201805,440512,广东省汕头市濠江区
201805,440513,广东省汕头市潮阳区
201805,440514,广东省汕头市潮南区
201805,440515,广东省汕头市澄海区
201805,440523,广东省汕头市南澳县
201805,440600,广东省佛山市
201805,440604,广东省佛山市禅城区
201805,440605,广东省佛山市南海区
201805,440606,广东省佛山市顺德区
201805,440607,广东省佛山市三水区
201805,440608,广东省佛山市高明区
201805,440700,广东省江门市
201805,440703,广东省江门市蓬江区
201805,440704,广东省江门市江海区
201805,440705,广东省江门市新会区
201805,440781,广东省江门市台山市
201805,440783,广东省江门市开平市
201805,440784,广东省江门市鹤山市
201805,440785,广东省江门市恩平市
201805,440800,广东省湛江市
201805,440802,广东省湛江市赤坎区
201805,440803,广东省湛江市霞山区
201805,440804,广东省湛江市坡头区
201805,440811,广东省湛江市麻章区
201805,440823,广东省湛江市遂溪县
201805,440825,广东省湛江市徐闻县
201805,440881,广东省湛江市廉江市
201805,440882,广东省湛江市雷州市
201805,440883,广东省湛江市吴川市
201805,440900,广东省茂名市
201805,440902,广东省茂名市茂南区
201805,440904,广东省茂名市电白区
201805,440981,广东省茂名市高州市
201805,440982,广东省茂名市化州市
201805,440983,广东省茂名市信宜市
201805,441200,广东省肇庆市
201805,441202,广东省肇庆市端州区
201805,441203,广东省肇庆市鼎湖区
201805,441204,广东省肇庆市高要区
201805,441223,广东省肇庆市广宁县
201805,441224,广东省肇庆市怀集县
201805,441225,广东省肇庆市封开县
201805,441226,广东省肇庆市德庆县
201805,441284,广东省肇庆市四会市
201805,441300,广东省惠州市
201805,441302,广东省惠州市惠城区
201805,441303,广东省惠州市惠阳区
201805,441322,广东省惠州市博罗县
201805,441323,广东省惠州市惠东县
201805,441324,广东省惠州市龙门县
201805,441400,广东省梅州市
201805,441402,广东省梅州市梅江区
201805,441403,广东省梅州市梅县区
201805,441422,广东省梅州市大埔县
201805,441423,广东省梅州市丰顺县
201805,441424,广东省梅州市五华县
201805,441426,广东省梅州市平远县
201805,441427,广东省梅州市蕉岭县
201805,441481,广东省梅州市兴宁市
201805,441500,广东省汕尾市
201805,441502,广东省汕尾市城区
201805,441521,广东省汕尾市海丰县
201805,441523,广东省汕尾市陆河县
201805,441581,广东省汕尾市陆丰市
201805,441600,广东省河源市
201805,441602,广东省河源市源城区
201805,441621,广东省河源市紫金县
201805,441622,广东省河源市龙川县
201805,441623,广东省河源市连平县
201805,441624,广东省河源市和平县
201805,441625,广东省河源市东源县
201805,441700,广东省阳江市
201805,441702,广东省阳江市江城区
201805,441704,广东省阳江市阳东区
201805,441721,广东省阳江市阳西县
201805,441781,广东省阳江市阳春市
201805,441800,广东省清远市
201805,441802,广东省清远市清城区
201805,441803,广东省清远市清新区
201805,441821,广东省清远市佛冈县
201805,441823,广东省清远市阳山县
201805,441825,广东省清远市连山壮族瑶族自治县
201805,441826,广东省清远市连南瑶族自治县
201805,441881,广东省清远市英德市
201805,441882,广东省清远市连州市
201805,441900,广东省东莞市
201805,442000,广东省中山市
201805,445100,广东省潮州市
201805,445102,广东省潮州市湘桥区
201805,445103,广东省潮州市潮安区
201805,445122,广东省潮州市饶平县
201805,445200,广东省揭阳市
201805,445202,广东省揭阳市榕城区
201805,445203,广东省揭阳市揭东区
201805,445222,广东省揭阳市揭西县
201805,445224,广东省揭阳市惠来县
201805,445281,广东省揭阳市普宁市
201805,445300,广东省云浮市
201805,445302,广东省云浮市云城区
201805,445303,广东省云浮市云安区
201805,445321,广东省云浮市新兴县
201805,445322,广东省云浮市郁南县
201805,445381,广东省云浮市罗定市
201805,450000,广西壮族自治区
201805,450100,广西壮族自治区南宁市
201805,450102,广西壮族自治区南宁市兴宁区
201805,450103,广西壮族自治区南宁市青秀区
201805,450105,广西壮族自治区南宁市江南区
201805,450107,广西壮族自治区南宁市西乡塘区
201805,450108,广西壮族自治区南宁市良庆区
201805,450109,广西壮族自治区南宁市邕宁区
201805,450110,广西壮族自治区南宁市武鸣区
201805,450123,广西壮族自治区南宁市隆安县
201805,450124,广西壮族自治区南宁市马山县
201805,450125,广西壮族自治区南宁市上林县
201805,450126,广西壮族自治区南宁市宾阳县
201805,450127,广西壮族自治区南宁市横县
201805,450200,广西壮族自治区柳州市
201805,450202,广西壮族自治区柳州市城中区
201805,450203,广西壮族自治区柳州市鱼峰区
201805,450204,广西壮族自治区柳州市柳南区
201805,450205,广西壮族自治区柳州市柳北区
201805,450206,广西壮族自治区柳州市柳江区
201805,450222,广西壮族自治区柳州市柳城县
201805,450223,广西壮族自治区柳州市鹿寨县
201805,450224,广西壮族自治区柳州市融安县
201805,450225,广西壮族自治区柳州市融水苗族自治县
201805,450226,广西壮族自治区柳州市三江侗族自治县
201805,450300,广西壮族自治区桂林市
201805,450302,广西壮族自治区桂林市秀峰区
201805,450303,广西壮族自治区桂林市叠彩区
201805,450304,广西壮族自治区桂林市象山区
201805,450305,广西壮族自治区桂林市七星区
201805,450311,广西壮族自治区桂林市雁山区
201805,450312,广西壮族自治区桂林市临桂区
201805,450321,广西壮族自治区桂林市阳朔县
201805,450323,广西壮族自治区桂林市灵川县
201805,450324,广西壮族自治区桂林市全州县
201805,450325,广西壮族自治区桂林市兴安县
201805,450326,广西壮族自治区桂林市永福县
201805,450327,广西壮族自治区桂林市灌阳县
201805,450328,广西壮族自治区桂林市龙胜各族自治县
201805,450329,广西壮族自治区桂林市资源县
201805,450330,广西壮族自治区桂林市平乐县
201805,450331,广西壮族自治区桂林市荔浦县
201805,450332,广西壮族自治区桂林市恭城瑶族自治县
201805,450400,广西壮族自治区梧州市
201805,450403,广西壮族自治区梧州市万秀区
201805,450405,广西壮族自治区梧州市长洲区
201805,450406,广西壮族自治区梧州市龙圩区
201805,450421,广西壮族自治区梧州市苍梧县
201805,450422,广西壮族自治区梧州市藤县
201805,450423,广西壮族自治区梧州市蒙山县
201805,450481,广西壮族自治区梧州市岑溪市
201805,450500,广西壮族自治区北海市
201805,450502,广西壮族自治区北海市海城区
201805,450503,广西壮族自治区北海市银海区
201805,450512,广西壮族自治区北海市铁山港区
201805,450521,广西壮族自治区北海市合浦县
201805,450600,广西壮族自治区防城港市
201805,450602,广西壮族自治区防城港市港口区
201805,450603,广西壮族自治区防城港市防城区
201805,450621,广西壮族自治区防城港市上思县
201805,450681,广西壮族自治区防城港市东兴市
201805,450700,广西壮族自治区钦州市
201805,450702,广西壮族自治区钦州市钦南区
201805,450703,广西壮族自治区钦州市钦北区
201805,450721,广西壮族自治区钦州市灵山县
201805,450722,广西壮族自治区钦州市浦北县
201805,450800,广西壮族自治区贵港市
201805,450802,广西壮族自治区贵港市港北区
201805,450803,广西壮族自治区贵港市港南区
201805,450804,广西壮族自治区贵港市覃塘区
201805,450821,广西壮族自治区贵港市平南县
201805,450881,广西壮族自治区贵港市桂平市
201805,450900,广西壮族自治区玉林市
201805,450902,广西壮族自治区玉林市玉州区
201805,450903,广西壮族自治区玉林市福绵区
201805,450921,广西壮族自治区玉林市容县
201805,450922,广西壮族自治区玉林市陆川县
201805,450923,广西壮族自治区玉林市博白县
201805,450924,广西壮族自治区玉林市兴业县
201805,450981,广西壮族自治区玉林市北流市
201805,451000,广西壮族自治区百色市
201805,451002,广西壮族自治区百色市右江区
201805,451021,广西壮族自治区百色市田阳县
201805,451022,广西壮族自治区百色市田东县
201805,451023,广西壮族自治区百色市平果县
201805,451024,广西壮族自治区百色市德保县
201805,451026,广西壮族自治区百色市那坡县
201805,451027,广西壮族自治区百色市凌云县
201805,451028,广西壮族自治区百色市乐业县
201805,451029,广西壮族自治区百色市田林县
201805,451030,广西壮族自治区百色市西林县
201805,451031,广西壮族自治区百色市隆林各族自治县
201805,451081,广西壮族自治区百色市靖西市
201805,451100,广西壮族自治区贺州市
201805,451102,广西壮族自治区贺州市八步区
201805,451103,广西壮族自治区贺州市平桂区
201805,451121,广西壮族自治区贺州市昭平县
201805,451122,广西壮族自治区贺州市钟山县
201805,451123,广西壮族自治区贺州市富川瑶族自治县
201805,451200,广西壮族自治区河池市
201805,451202,广西壮族自治区河池市金城江区
201805,451203,广西壮族自治区河池市宜州区
201805,451221,广西壮族自治区河池市南丹县
201805,451222,广西壮族自治区河池市天峨县
201805,451223,广西壮族自治区河池市凤山县
201805,451224,广西壮族自治区河池市东兰县
201805,451225,广西壮族自治区河池市罗城仫佬族自治县
201805,451226,广西壮族自治区河池市环江毛南族自治县
201805,451227,广西壮族自治区河池市巴马瑶族自治县
201805,451228,广西壮族自治区河池市都安瑶族自治县
201805,451229,广西壮族自治区河池市大化瑶族自治县
201805,451300,广西壮族自治区来宾市
201805,451302,广西壮族自治区来宾市兴宾区
201805,451321,广西壮族自治区来宾市忻城县
201805,451322,广西壮族自治区来宾市象州县
201805,451323,广西壮族自治区来宾市武宣县
201805,451324,广西壮族自治区来宾市金秀瑶族自治县
201805,451381,广西壮族自治区来宾市合山市
201805,451400,广西壮族自治区崇左市
